Local Path,Status,Message,URL,sector,TIC,pipeline
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318267653995965568-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318267653995965568-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 14475545,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318267653995965568-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318267653995965568-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 14475545,CDIPS
./mastDownload/HLSP/hlsp_qlp_tess_ffi_s0009-0000000144755455_tess_v01_llc/hlsp_qlp_tess_ffi_s0009-0000000144755455_tess_v01_llc.fits,COMPLETE,,,9,TIC 14475545,QLP
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144758965-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144758965-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 14475896,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318322182901778304-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318322182901778304-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 14475896,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318325137839278848-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318325137839278848-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,0,TIC 14475896,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144759078-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144759078-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 14475907,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318325511487968384-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318325511487968384-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 14475907,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144759493-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144759493-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 14475949,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318328676892604800-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318328676892604800-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 14475949,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144759807-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144759807-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 14475980,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318517449291928960-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318517449291928960-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 14475980,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144995898-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144995898-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 14499589,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318308610805052672-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318308610805052672-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 14499589,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318308679524522624-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318308679524522624-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,0,TIC 14499589,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144996772-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144996772-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 14499677,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318296275658773888-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318296275658773888-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 14499677,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144997798-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144997798-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 14499779,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144997798-s0010_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144997798-s0010_tess_v1_llc.fits,COMPLETE,,,10,TIC 14499779,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318229274167094272-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318229274167094272-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 14499779,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318229274167094272-0010-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318229274167094272-0010-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,10,TIC 14499779,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318229274167094656-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318229274167094656-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,0,TIC 14499779,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318229274167094656-0010-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318229274167094656-0010-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,0,TIC 14499779,CDIPS
./mastDownload/HLSP/hlsp_qlp_tess_ffi_s0009-0000000144997798_tess_v01_llc/hlsp_qlp_tess_ffi_s0009-0000000144997798_tess_v01_llc.fits,COMPLETE,,,9,TIC 14499779,QLP
./mastDownload/HLSP/hlsp_qlp_tess_ffi_s0010-0000000144997798_tess_v01_llc/hlsp_qlp_tess_ffi_s0010-0000000144997798_tess_v01_llc.fits,COMPLETE,,,10,TIC 14499779,QLP
