angDist,TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg
0.175392,3962006587807170527,0,5590194093764772608,,,,14.13940863215418,14.808814927165283,13.340040375137967,,,,108.02995240399132,-36.16532408642842,3.2379613169141157,0.013324534,-9.068095689491328,6.156356206875156,0.014126508,0.016281482,0.9697439,14.139376,3.2724163169141156,0.5253649236568367,0.0,0.3231041967901454,1.0,4.86E-4,108.02995397511,-36.16532495053,5590194093764772608,3.22599379128997,-9.04972291887276,6.18104967803487,,254,14.14883,1.4824085,0.9,Collinder_135,4869.5635,108.03000232568,-36.165351448,22595959,108.03000223875,-36.16535156337,,,270-014886,07120720-3609552,,J071207.19-360955.1,5590194093764772608,17744714,,STAR,tmgaia2,tmgaia2,-9.050,0.030,6.181,0.033,gaia2,3.2260,0.0171,14.783,0.137,14.148800,0.002035,13.409,0.006,rered,gaia2,4522.0,123.0,4.4730,,,,0.809,,0.710,,307.2350,1.6220,0.0924,0.0004,1.6140,1.6300,108.02995397511,-36.16532495053
0.141422,3962006587807165552,0,5590195841812250112,,,,12.278860311879658,12.661219939063763,11.704817644750268,,,,107.83387150722601,-36.22513160011671,3.3777597675724422,0.09119853,-10.121373472903407,5.6106914082581625,0.09977452,0.10468,8.521235,12.278827,3.3944917675724424,0.5450095955910524,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,369518810,107.83391169174,-36.22515378942,,,269-014094,07112014-3613304,,J071120.13-361330.5,5590195841812250112,17743184,,STAR,tmgaia2,tmgaia2,-7.233,1.185,4.963,1.185,hsoy,,,12.611,0.069,12.269800,0.001412,11.769,0.006,gbprp,,,,,,,,,,,,,,,,,,107.83387308744,-36.22513242005
0.182797,3962006587807170362,0,5590197869036059264,,,,18.087871793202183,19.796553255436017,16.80339927342339,,,,107.86321524256505,-36.1446631537293,3.32229785832937,0.09844214,-9.455840361170571,5.900929892893176,0.11294502,0.12071723,1.0075266,18.062342159541508,3.32229785832937,0.7633020747066298,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,369518684,107.86326915152,-36.14468929125,,,,07112718-3608407,,J071127.17-360840.8,5590197869036059264,,,STAR,tmgaia2,tmgaia2,-9.806,0.257,5.878,0.254,gaia2,3.4514,0.1322,,,18.090700,0.002564,16.730,0.010,cdwrf,cdwrf,3216.0,160.0,4.8900,0.0078,,,0.334,0.016,0.316,0.025,288.0460,11.0770,0.1303,0.0039,10.6590,11.4950,107.86321686824,-36.14466398221
0.190447,3943957004925609503,0,5590210513420441856,,,,19.250710453691806,20.971669267141493,17.86636658191722,,,,108.57146425172836,-36.04667319775507,3.307524022998367,0.22893883,-9.96811933426523,6.5408294683940404,0.23346263,0.2825366,1.0376316,19.225086163439663,3.307524022998367,0.8582343790255115,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22733212,108.57151798784,-36.04670337929,,,,07141717-3602481,,J071417.14-360248.1,5590210513420441856,,,STAR,tmgaia2,tmgaia2,-9.769,0.557,6.792,0.610,gaia2,3.2919,0.3557,,,19.271099,0.003102,17.763,0.023,cdwrf,cdwrf,3098.0,166.0,4.9516,0.0293,,,0.277,0.031,0.251,0.039,307.3400,36.2955,0.0823,0.0075,32.1170,40.4740,108.57146596866,-36.04667413386
0.184708,3943957004925609445,0,5590210891377149568,,,,18.300337624971412,20.28433458987255,16.978811517445056,,,,108.51809614513758,-36.05049438776608,3.1929163902733806,0.11041994,-9.646631409253912,6.022825620223166,0.111680575,0.13053308,0.9498921,18.274713163439664,3.1929163902733806,0.9677187140356207,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22732854,108.51814942782,-36.05052225691,,,,07140435-3603018,,,5590210891377149568,,,STAR,tmgaia2,tmgaia2,-9.693,0.235,6.282,0.311,gaia2,3.3301,0.1510,,,18.308599,0.002011,16.889,0.012,cdwrf,cdwrf,3095.0,162.0,4.9026,0.0110,,,0.322,0.019,0.301,0.027,298.7450,13.6210,0.0755,0.0027,13.0110,14.2310,108.51809780722,-36.05049520744
0.188449,3943957004925609472,0,5590211307993547264,,,,17.767342352121908,19.659435213105557,16.412449576653227,,,,108.53935693260924,-36.02515430340117,3.382637315071332,0.09922314,-9.931455578105561,6.264465988939852,0.09919148,0.121767625,1.0442046,17.74171916343966,3.382637315071332,1.0,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22732890,108.53941103098,-36.02518304223,,,,07140945-3601307,,J071409.45-360130.5,5590211307993547264,,,STAR,tmgaia2,tmgaia2,-9.841,0.198,6.469,0.275,gaia2,3.3448,0.1289,,,17.771799,0.002054,16.301,0.010,cdwrf,cdwrf,3029.0,159.0,4.8060,0.0114,,,0.423,0.018,0.417,0.025,297.1560,11.4925,0.0772,0.0023,11.0560,11.9290,108.53935864181,-36.02515519128
0.173525,3961971403435116171,0,5590230240209285504,,,,12.493162174141364,12.91771760557294,11.897264461744665,,,,108.21898812621684,-35.86871976947221,3.397325860347724,0.011234707,-10.006782033751932,4.52030451062834,0.010726894,0.013793223,1.1417074,12.493129,3.412085860347724,0.0,-1.0,0.0,0.0,0.003351,108.21898981237,-35.86872046631,5590230240209285504,3.35747665160177,-9.95170477093909,4.29672475359238,,265,12.487682,1.0310545,0.7,Collinder_135,6011.6763,108.21904300862,-35.8687398597,98165525,108.21904268704,-35.86873896606,,,271-014955,07125256-3552075,,J071252.56-355207.3,5590230240209285504,17746172,,STAR,tmgaia2,tmgaia2,-9.952,0.038,4.297,0.047,gaia2,3.3575,0.0243,12.781,0.092,12.487700,0.001768,11.952,0.006,rered,gaia2,5469.0,131.2,4.4080,0.0787,,,1.014,0.054,0.960,0.117,295.3190,2.1385,0.0830,0.0100,2.1240,2.1530,108.21898981237,-35.86872046631
0.186332,3961971403435116192,0,5590230377648240128,,,,15.97733615248397,17.288133804162428,14.845160485879946,,,,108.24487652069324,-35.848104492279965,3.368985725725356,0.031330235,-9.839926377354054,6.27038452693821,0.03088643,0.03948181,1.0137514,15.977303,3.409108725725356,1.0,0.0,0.3231041967901454,1.0,4.3E-4,108.24487822199,-35.84810537647,5590230377648240128,3.30505019018074,-9.80931599467083,6.26809986419081,,282,16.00483,2.4325714,1.0,Collinder_135,3448.9033,108.24493047395,-35.84813236064,98165499,108.24493032663,-35.84813236412,,,,07125878-3550532,,J071258.74-355051.9,5590230377648240128,,,STAR,tmgaia2,tmgaia2,-9.809,0.070,6.268,0.081,gaia2,3.3050,0.0439,17.064,0.047,16.004801,0.001000,14.814,0.008,cdwrf,cdwrf,3470.0,157.0,4.6499,0.0122,,,0.602,0.019,0.589,0.021,300.0260,3.9860,0.0847,0.0009,3.9340,4.0380,108.24487822199,-35.84810537647
0.185210,3907910615720582868,0,5590233912400995072,,,,18.537790383988963,20.367648528580485,17.199319969224263,,,,108.99842066799462,-36.38992979467061,3.512728490777291,0.15642889,-9.843994963063867,6.231222582945972,0.15500754,0.17709133,1.0006132,18.512167163439663,3.512728490777291,0.8887364586957264,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22865089,108.99847476890,-36.38995718318,,,,07155964-3623237,,J071559.61-362323.8,5590233912400995072,,,STAR,tmgaia2,tmgaia2,-9.799,0.361,6.150,0.415,gaia2,3.1709,0.2252,,,18.549101,0.002360,17.131,0.016,cdwrf,cdwrf,3088.0,165.0,4.9076,0.0172,,,0.317,0.023,0.296,0.032,315.2280,23.1180,0.0775,0.0044,21.4570,24.7790,108.99842235988,-36.38993070221
0.192143,3907910615720592160,0,5590241574622641536,,,,12.346132427226133,12.695950531814631,11.82594921875717,,,,108.9409150689131,-36.16685193595653,3.410939749636141,0.010011438,-10.234295831510575,6.200105942448389,0.009866936,0.012171788,0.90152013,12.346099,3.4298797496361413,1.0,0.0,0.3231041967901454,1.0,0.00176,108.94091680014,-36.16685286328,5590241574622641536,3.369240938456,-10.3317007034094,6.11802967617499,16.1676338355335,233,12.354697,0.8838072,1.0,Collinder_135,5947.461,108.94097141192,-36.16687949199,22864773,108.94097190186,-36.16687920479,,,270-015465,07154583-3610008,,J071545.82-361000.7,5590241574622641536,17752794,,STAR,tmgaia2,tmgaia2,-10.332,0.044,6.118,0.052,gaia2,3.3692,0.0288,12.468,0.103,12.354700,0.000876,11.892,0.006,rered,gaia2,5924.0,128.3,4.5620,0.0750,,,0.901,0.041,1.080,0.134,294.3070,2.5110,0.0832,0.0099,2.4900,2.5320,108.94091680014,-36.16685286328
0.175976,3907910615720601512,0,5590242472276716928,,,,16.888672528918363,18.69656473926745,15.605509708928697,,,,108.99188594395133,-36.06879940577008,3.166148962126318,0.05011087,-9.472177731804653,5.836945225640594,0.053066287,0.06081088,1.0127736,16.88864,3.210238962126318,0.7603632323504901,0.0,0.3231041967901454,1.0,0.00337,108.99188760118,-36.0688002197,5590242472276716928,3.06407340193732,-9.4434679631484,5.61997537284525,,251,16.91295,3.082265,0.9,Collinder_135,,108.99193802613,-36.06882534774,22864621,108.99193790288,-36.06882441683,,,,07155806-3604077,,J071558.06-360407.5,5590242472276716928,,,STAR,tmgaia2,tmgaia2,-9.443,0.117,5.620,0.140,gaia2,3.0641,0.0760,,,16.913000,0.002374,15.512,0.012,cdwrf,cdwrf,3144.0,157.0,4.6913,0.0128,,,0.553,0.019,0.548,0.022,323.6390,8.0235,0.0906,0.0017,7.8280,8.2190,108.99188760118,-36.06880021970
0.191246,0,0,5590250134495389952,,,,18.211383945756737,19.836594477770813,16.898146458629746,,,,109.20086162229457,-35.94568325234342,3.5627028518385613,0.11143345,-10.219279792421439,6.015890461130463,0.122893326,0.13338248,0.9262911,18.211351,3.595927851838561,0.7442727636254133,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,773612197,109.20091843840,-35.94570983152,,,,,,,5590250134495389952,,,STAR,gaia2,gaia2,-10.359,0.255,5.982,0.264,gaia2,3.5610,0.1412,,,18.249300,0.001827,17.028,0.008,rered,gaia2,3301.0,139.0,4.9907,,,,0.309,,0.340,,279.3180,11.1285,0.0860,0.0028,10.6940,11.5630,109.20086334400,-35.94568407786
0.186780,3907893023534563000,0,5590250134498254976,,,,16.799031401390152,18.490227798166927,15.534867329778978,,,,109.20008100197369,-35.94521279414892,3.470527034296636,0.050184727,-10.458509186034595,5.270692714540696,0.05800936,0.058163416,1.0557189,16.798998,3.513443034296636,0.0,-1.0,0.0,0.0,0.003002,109.20008282541,-35.94521351853,5590250134498254976,3.39334084073472,-10.3316383416099,5.4233556957823,,239,16.830324,2.9814491,1.0,Collinder_135,3227.8855,109.20013841737,-35.94523621944,231451683,109.20013777164,-35.94523686910,,,,07164804-3556429,,J071648.06-355643.1,5590250134498254976,,,STAR,tmgaia2,tmgaia2,-10.332,0.132,5.423,0.135,gaia2,3.3933,0.0687,,,16.830299,0.001033,15.456,0.009,cdwrf,cdwrf,3192.0,157.0,4.7103,0.0115,,,0.531,0.018,0.528,0.022,292.4040,5.9215,0.0891,0.0014,5.8030,6.0400,109.20008282541,-35.94521351853
0.181920,3925925014230069204,0,5590251367148078848,,,,7.370812569784174,7.315124270778345,7.436175948674563,,,,108.7992976195075,-36.225600502898324,3.313279173914638,0.032674,-10.050491125150032,6.064503437206604,0.03441672,0.04044474,1.0200312,7.3707795,3.326569173914638,1.0,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22864002,108.79935110493,-36.22562680851,35075,7115-01623-1,269-014659,07151184-3613322,,J071511.83-361332.2,5590251367148078848,17751314,,STAR,tmgaia2,tmgaia2,-9.691,0.062,5.904,0.079,gaia2,3.5054,0.0401,7.390,0.030,7.359030,0.000448,7.478,0.006,rered,gaia2,14864.0,122.0,,,,,,,,,283.0000,3.2325,0.0733,0.0007,3.1960,3.2690,108.79929938309,-36.22560138680
0.196561,3925925014230074054,0,5590251951263628416,,,,11.861057250428983,12.17116290333096,11.386399976771298,,,,108.85651307692385,-36.16478981192326,3.3902796635642676,0.011169847,-10.363592884690533,6.460255484974302,0.011219853,0.014576844,0.91106665,11.861024,3.4202446635642674,0.9806673133823285,0.0,0.3231041967901454,1.0,0.001174,108.85651482811,-36.16479077173,5590251951263628416,3.34528644372547,-10.4381891826347,6.47770167830821,17.5085397615498,221,11.862466,0.7931185,1.0,Collinder_135,6400.1997,108.85657013026,-36.16481852418,22864771,108.85657049636,-36.16481866181,,7115-01594-1,270-015407,07152558-3609533,,J071525.56-360953.2,5590251951263628416,17751926,,STAR,tmgaia2,tmgaia2,-10.438,0.044,6.478,0.062,gaia2,3.3453,0.0299,12.109,0.030,11.862500,0.000641,11.446,0.006,rered,gaia2,6218.0,134.7,4.4948,0.0852,,,1.026,0.049,1.200,0.166,296.4000,2.6485,0.0814,0.0102,2.6260,2.6710,108.85651482811,-36.16479077173
0.192511,3925925014230074005,0,5590253020716184448,,,,10.422002837303921,10.620873984790855,10.0855778284228,,,,108.80732815476456,-36.14142293069394,3.435817310709134,0.014267585,-10.1613525309372,6.503976087033433,0.013756465,0.017909046,1.0544057,10.421969,3.448471310709134,1.0,0.0,0.3231041967901454,1.0,0.001053,108.80732988633,-36.14142387688,5590253020716184448,3.35118461575899,-10.1675709090138,6.426179730182,,218,10.421473,0.5396004,1.0,Collinder_135,7092.254,108.80738407801,-36.14145183724,22864116,108.80738409529,-36.14145154515,,7115-01470-1,270-015381,07151377-3608292,,J071513.76-360829.1,5590253020716184448,17751417,,STAR,tmgaia2,tmgaia2,-10.168,0.044,6.426,0.058,gaia2,3.3512,0.0303,10.610,0.008,10.421500,0.000370,10.142,0.006,rered,gaia2,7133.0,132.8,4.2803,0.0828,,,1.512,0.058,1.590,0.260,295.8830,2.6770,0.0806,0.0104,2.6530,2.7010,108.80732988634,-36.14142387688
0.197858,3925925014230083242,0,5590256181812047616,,,,13.85744453710098,14.507923411655163,13.076171193439613,,,,108.71629085122585,-36.081909177352145,3.578091062094954,0.013570065,-10.581330853012759,6.427636660688658,0.013393617,0.016078373,0.98433465,13.857411,3.6123120620949543,0.6720967406444665,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22864200,108.71634889097,-36.08193782096,,,270-015317,07145192-3604549,,J071451.91-360454.8,5590256181812047616,17750470,,STAR,tmgaia2,tmgaia2,-10.552,0.031,6.444,0.038,gaia2,3.5709,0.0194,14.468,0.149,13.865600,0.002257,13.143,0.006,rered,gaia2,4548.0,123.0,4.4825,,,,0.806,,0.720,,277.8010,1.5065,0.0784,0.0003,1.4980,1.5150,108.71629267785,-36.08191007611
0.168785,3925907422044039096,0,5590260300680568960,,,,18.407438473064023,19.971515033214786,17.158715748410476,,,,109.00290239512819,-36.01386449949399,2.7691261184081837,0.118985035,-8.624080860040449,5.948972951654011,0.12325971,0.14675729,0.9977829,18.384552747902568,2.7691261184081837,0.42988260952188423,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22940644,109.00295148626,-36.01388942745,,,,07160070-3600501,,J071600.68-360050.0,5590260300680568960,,,STAR,tmgaia2,tmgaia2,-8.942,0.270,5.597,0.328,gaia2,2.7999,0.1598,,,18.417700,0.001900,17.082,0.015,cdwrf,cdwrf,3221.0,161.0,4.8767,0.0152,,,0.347,0.022,0.331,0.030,355.4310,20.7860,0.0941,0.0041,19.5940,21.9780,109.00290389067,-36.01386532802
0.079912,3925907422044044828,0,5590262469644264448,,,,18.45578341238988,19.72124999952805,17.061031519933543,,,,109.07487810948322,-35.91945286927238,3.4845795752067055,0.13692512,-9.89856269201039,6.1274313312305475,0.14955886,0.17176767,1.0753256,18.435356723641018,3.4845795752067055,0.8636250440866363,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22940759,109.07490365247,-35.91946092134,,,,07161798-3555101,,J071617.97-355509.9,5590262469644264448,,,STAR,tmgaia2,tmgaia2,-4.487,3.249,1.670,3.249,hsoy,,,19.594,0.087,18.466801,0.002360,17.010,0.017,cdwrf,cdwrf,3426.0,162.0,4.9175,0.0112,,,0.308,0.019,0.285,0.028,,,,,,,109.07487979814,-35.91945373292
0.180797,3925907422044063870,0,5590267142568583296,,,,8.722470466949556,8.707929233980455,8.72165981151235,,,,108.96593680854092,-35.814290392529664,3.405465601038812,0.0240178,-9.749777275386007,5.88844991069908,0.025223332,0.03043463,1.0582739,8.722437,3.417856601038812,0.726928686057309,0.0,0.3231041967901454,1.0,0.005603,108.96593848551,-35.81429123306,5590267142568583296,3.38260421982919,-9.84417078613038,5.53457283482929,,232,8.71354,-0.00662899,1.0,Collinder_135,10102.68,108.96599024472,-35.81431656341,98481561,108.96599075298,-35.81431506244,,7115-00371-1,271-015398,07155183-3548515,,J071551.83-354851.4,5590267142568583296,17753044,,STAR,tmgaia2,tmgaia2,-9.844,0.081,5.535,0.111,gaia2,3.3826,0.0500,8.729,0.003,8.713540,0.000503,8.766,0.006,rered,gaia2,11862.0,269.2,4.4966,0.0652,,,1.662,0.055,3.160,0.381,293.2280,4.3340,0.0830,0.0106,4.2710,4.3970,108.96593848551,-35.81429123306
0.188051,3925907422044070712,0,5590268516958096640,,,,13.445093366179929,13.949413625825134,12.786778544359011,,,,108.98614444413276,-35.73653496521152,3.3287239242620186,0.011561881,-9.890701287299478,6.217109737391052,0.011575513,0.014649316,0.98185253,13.44506,3.3632689242620186,1.0,0.0,0.3231041967901454,1.0,0.001133,108.98614613931,-35.73653583886,5590268516958096640,3.32193086305697,-9.95232874821358,6.25316431883215,,216,13.453349,1.1774817,1.0,Collinder_135,5217.208,108.9861985997,-35.7365625968,98580402,108.98619892942,-35.73656276218,,,272-015358,07155668-3544116,,J071556.67-354411.5,5590268516958096640,17753243,,STAR,tmgaia2,tmgaia2,-9.952,0.029,6.253,0.040,gaia2,3.3219,0.0185,13.680,0.137,13.453300,0.000530,12.849,0.006,rered,gaia2,5082.0,126.1,4.5829,0.0852,,,0.780,0.046,0.850,0.102,298.4400,1.6635,0.0803,0.0099,1.6540,1.6730,108.98614613932,-35.73653583886
0.183151,3907875431348538203,0,5590273224242649088,,,,12.296382387354283,12.641766231399082,11.761300670932405,,,,109.42231431243975,-35.820749776593196,3.3478687591028873,0.010337206,-9.988997996961407,5.468619547159833,0.011708711,0.01287774,1.0713205,12.29635,3.366927759102887,0.47748653971771854,0.0,0.3231041967901454,1.0,0.001268,109.42231599174,-35.82075059889,5590273224242649088,3.37460347498028,-10.074575211119,5.43503743048596,18.0666540658408,245,12.298773,0.89115524,1.0,Collinder_135,6060.4937,109.42236906424,-35.82077408158,319857886,109.42236948704,-35.82077399974,,,271-015679,07174137-3549148,,J071741.36-354914.8,5590273224242649088,17757832,,STAR,tmgaia2,tmgaia2,-10.075,0.037,5.435,0.038,gaia2,3.3746,0.0228,12.471,0.080,12.298800,0.000638,11.833,0.006,rered,gaia2,5950.0,131.7,4.5402,0.0758,,,0.928,0.044,1.090,0.138,293.8290,1.9840,0.0950,0.0104,1.9700,1.9980,109.42231599174,-35.82075059889
0.186104,3907875431348538105,0,5590275904302261760,,,,17.124595701960054,18.76891774558354,15.885568890549115,,,,109.30845236838826,-35.826907084131534,3.2220547140282507,0.054359637,-9.849013232181049,6.24247415339724,0.059758164,0.06803202,0.8944331,17.124563,3.2623297140282506,0.9747324714329598,0.0,0.3231041967901454,1.0,5.69E-4,109.30845408671,-35.82690794619,5590275904302261760,3.15549316088047,-9.80643832792204,6.24527861269646,,220,17.147081,2.8699722,1.0,Collinder_135,3232.8174,109.30850635704,-35.82693482845,231495111,109.30850616214,-35.82693483558,,,,07171404-3549370,,J071714.03-354936.8,5590275904302261760,,,STAR,tmgaia2,tmgaia2,-9.806,0.110,6.245,0.122,gaia2,3.1555,0.0649,,,17.147100,0.001597,15.799,0.010,cdwrf,cdwrf,3245.0,157.0,4.7505,0.0106,,,0.485,0.017,0.483,0.022,314.2490,6.4600,0.1029,,,,109.30845408671,-35.82690794619
0.182508,3907857839162493971,0,5590278343843034240,,,,16.05497638650597,17.28341976456958,14.940589137206057,,,,109.56636170357565,-35.801915337539675,3.128757203110703,0.030638525,-9.776874327038929,5.83622886976126,0.031592034,0.035784267,1.039441,16.054943,3.165877203110703,0.7754839432938673,0.0,0.3231041967901454,1.0,0.001462,109.56636339992,-35.80191614703,5590278343843034240,3.09884119965875,-9.74332139469844,5.92612788390458,,258,16.065052,2.3469067,1.0,Collinder_135,3890.5786,109.56641527992,-35.80194127632,320029669,109.56641512388,-35.80194166230,,,,07181593-3548069,,,5590278343843034240,,,STAR,tmgaia2,tmgaia2,-9.743,0.076,5.926,0.082,gaia2,3.0988,0.0443,17.053,0.047,16.065100,0.001392,14.906,0.008,cdwrf,cdwrf,3520.0,157.0,4.6342,0.0130,,,0.620,0.020,0.604,0.021,319.8210,4.5680,0.0973,0.0011,4.5040,4.6320,109.56636339992,-35.80191614703
0.172970,3907857839162500570,0,5590280023172666624,,,,19.0837531893603,20.982041969537736,17.75181159641354,,,,109.58015591668084,-35.755376367584844,3.3635692646333353,0.19824542,-9.724704862058775,6.544235623809008,0.20391677,0.20555821,0.99145,19.058129163439663,3.3635692646333353,0.8730268615929665,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,320029615,109.58020662040,-35.75540117602,,,,07181925-3545195,,J071819.23-354519.2,5590280023172666624,,,STAR,tmgaia2,tmgaia2,-9.246,0.469,5.538,0.506,gaia2,2.9879,0.2712,,,19.104099,0.003279,17.636,0.022,cdwrf,cdwrf,3157.0,173.0,4.9252,0.0233,,,0.300,0.028,0.277,0.036,336.2360,32.3760,0.1012,0.0075,29.3290,35.4230,109.58015756638,-35.75537733225
0.244264,3925889829858026396,0,5590287998929806464,,,,19.914685700982627,21.469706140409002,18.51626006610224,,,,109.08147186697931,-35.77273917687197,3.521217883138604,0.38202664,-10.4740951954218,5.847579987487641,0.39955685,0.47007152,0.9812544,19.889707659028808,3.521217883138604,0.684241744164239,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,98580446,109.08155309350,-35.77272303292,,,,07161957-3546216,,J071619.53-354621.9,5590287998929806464,,,STAR,tmgaia2,tmgaia2,-14.983,4.743,-3.947,4.758,hsoy,,,21.199,0.241,19.941601,0.005995,18.821,0.056,gbprp,,,,,,,,,,,,,,,,,,109.08147358417,-35.77274002543
0.187480,0,0,5590291641060234112,,,,17.824094137334978,,,,,,109.13381879968966,-35.6979712743539,3.1753775092860033,0.11548031,-9.925883547401297,6.090438990713001,0.13601764,0.19526522,1.0363413,17.82406,3.1753775092860033,0.9016162614393907,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,773619693,109.13387172924,-35.69800067600,,,,,,,5590291641060234112,,,STAR,gaia2,gaia2,-9.658,0.269,6.632,0.264,gaia2,3.1586,0.1339,,,17.783701,0.005677,17.354,0.600,goffs,gaia2,,,,,,,,,,,314.6800,13.3975,0.0810,0.0027,12.8380,13.9570,109.13382052423,-35.69797212242
0.177974,3925889829857943877,0,5590291641062458112,,,,14.074525027373397,14.754617797358708,13.25672042320035,,,,109.13426462802813,-35.69838143647867,3.2357939201653,0.013059454,-9.29943780622058,6.024054641643266,0.014014618,0.014821876,0.9907577,14.0744915,3.2703199201653,0.693133697850677,0.0,0.3231041967901454,1.0,9.05E-4,109.13426622953,-35.69838228242,5590291641062458112,3.20669298018206,-9.3552625115487,6.01450989440955,,252,14.079253,1.4979248,0.9,Collinder_135,5029.072,109.13431552182,-35.69840821004,231452049,109.13431582885,-35.69840817822,,,272-015478,07163223-3541542,,J071632.20-354154.1,5590291641062458112,17754826,,STAR,tmgaia2,tmgaia2,-9.355,0.029,6.015,0.029,gaia2,3.2067,0.0172,14.434,0.126,14.079300,0.001254,13.335,0.006,rered,gaia2,4477.0,123.0,4.4221,,,,0.852,,0.700,,309.0680,1.6585,0.0799,0.0003,1.6500,1.6670,109.13426622953,-35.69838228242
0.166472,3925889829857943785,0,5590292289597843584,,,,18.363946974228334,20.154509694583478,17.073871025818974,,,,109.0507596059048,-35.67347287396375,2.810898955584604,0.11676712,-8.382824110131727,5.960246136218567,0.12804054,0.1368688,1.0191995,18.363914,2.842485955584604,0.40845138454599367,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,98580306,109.05080688952,-35.67349862138,,,,07161219-3540246,,J071612.18-354024.5,5590292289597843584,,,STAR,tmgaia2,tmgaia2,-8.648,0.335,5.793,0.345,gaia2,2.9741,0.1820,,,18.404900,0.002071,16.999,0.012,cdwrf,cdwrf,3198.0,158.0,4.8762,0.0166,,,0.348,0.023,0.332,0.031,335.1190,21.0645,0.0835,0.0040,19.7660,22.3630,109.05076105519,-35.67347368125
0.164625,3925889829857943731,0,5590292323957520256,,,,17.035794050935927,18.590020155287164,15.799519491639547,,,,109.00197250520037,-35.696926597317336,2.914566508133848,0.059324104,-8.982146270648986,5.497947580145711,0.06078202,0.069150604,1.0560622,17.03576,2.953685508133848,0.6000401568505339,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,98580344,109.00202077128,-35.69695014969,,,,07160048-3541490,,J071600.47-354148.9,5590292323957520256,,,STAR,tmgaia2,tmgaia2,-8.810,0.159,5.301,0.176,gaia2,2.8663,0.0960,,,17.063200,0.001070,15.732,0.009,cdwrf,cdwrf,3274.0,157.0,4.7089,0.0139,,,0.533,0.020,0.529,0.024,346.0360,11.6055,0.0877,0.0022,11.2240,11.9870,109.00197406551,-35.69692732543
0.182525,3925889829857943777,0,5590292981092136832,,,,14.835672033086787,15.750006708426076,13.88598955430464,,,,109.0461944224409,-35.63439123120517,3.386304889281539,0.018302668,-9.542121631912137,6.229957552576771,0.01918914,0.020835442,0.9125375,14.835639,3.422486889281539,0.83017892435974,0.0,0.3231041967901454,1.0,3.75E-4,109.04619606885,-35.63439209845,5590292981092136832,3.35006208906587,-9.5381411695914,6.25368142769435,,228,14.842388,1.8723869,1.0,Collinder_135,4807.2197,109.04624660255,-35.63441891989,98580251,109.04624659724,-35.63441902401,,,272-015395,07161110-3538039,,J071611.09-353803.7,5590292981092136832,,,STAR,tmgaia2,tmgaia2,-9.538,0.041,6.254,0.045,gaia2,3.3501,0.0241,15.558,0.126,14.842400,0.003557,13.952,0.007,rered,gaia2,3995.0,122.0,4.4054,,,,0.818,,0.620,,295.9670,2.1285,0.0767,0.0004,2.1140,2.1430,109.04619606885,-35.63439209845
