target_name,provenance_name,flux_cols,sequence_number,obs_id,productFilename,author,fund_periods,fund_powers,sig_periods,sig_powers,sec_periods,sec_powers,thresholds,tics,num_sig_peaks,harm_types,clean60,clean30,clean10,clean,half,dbl,period_short,power_short,SpotEvol,MultiProt,Blended,Q,Q2,Q3,Select,Notes
238616262,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366957250806784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366957250806784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.8697,0.0496,2.8697,0.0496,1.2022,0.0222,0.022222,238616262,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616262,QLP,sap_flux,7,hlsp_qlp_tess_ffi_s0007-0000000238616262_tess_v01_llc,hlsp_qlp_tess_ffi_s0007-0000000238616262_tess_v01_llc.fits,QLP,2.889,0.5916,2.889,0.5916,7.5123,0.0638,0.023871,238616262,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,n,n,y,0,2,2,n,PCA Has the 1.18d period; blended with TIC 238616247
238616268,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1814,0.1212,1.1814,0.1212,2.6754,0.0446,0.022907,238616268,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,,2,2,2,n,systematics; 1.18d period
238616268,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1814,0.1212,1.1814,0.1212,2.6754,0.0446,0.022943,238616268,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616268,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1824,0.1153,1.1824,0.1153,0.3008,0.0385,0.02209,238616268,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616268,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1824,0.1153,1.1824,0.1153,0.3008,0.0385,0.02269,238616268,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616268,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1989,0.0532,1.1989,0.0532,0.9565,0.0249,0.023194,238616268,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616268,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1989,0.0532,1.1989,0.0532,0.9565,0.0249,0.023739,238616268,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616268,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3003,0.0296,0.3003,0.0296,-9999,-9999,0.025021,238616268,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616268,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3003,0.0296,0.3003,0.0296,2.6731,0.0245,0.022863,238616268,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616268,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3005,0.0266,0.3005,0.0266,-9999,-9999,0.023421,238616268,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616268,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3005,0.0266,0.3005,0.0266,0.2162,0.0227,0.021369,238616268,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616268,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2142,0.0175,-9999,-9999,-9999,-9999,0.022752,238616268,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616268,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366892835123200-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2142,0.0175,-9999,-9999,-9999,-9999,0.023196,238616268,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616294,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2751,0.5633,0.2751,0.5633,0.271,0.1658,0.028668,238616294,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,n,n,n,0,2,2,y,also in QLP but it's systematics dominated
238616294,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2751,0.6037,0.2751,0.6037,0.271,0.1809,0.022777,238616294,3,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616294,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2751,0.5642,0.2751,0.5642,0.271,0.1663,0.021822,238616294,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616294,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2751,0.5373,0.2751,0.5373,0.271,0.1722,0.023489,238616294,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616294,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2751,0.6176,0.2751,0.6176,0.271,0.1881,0.023838,238616294,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616294,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366751092379008-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.275,0.5442,0.275,0.5442,0.2709,0.1878,0.025457,238616294,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616294,QLP,sap_flux,7,hlsp_qlp_tess_ffi_s0007-0000000238616294_tess_v01_llc,hlsp_qlp_tess_ffi_s0007-0000000238616294_tess_v01_llc.fits,QLP,9.3908,0.2107,9.3908,0.2107,0.2751,0.1397,0.022034,238616294,7,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616349,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7282,0.7747,0.7282,0.7747,0.3649,0.0804,0.025273,238616349,2,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,n,n,y,0,2,2,y,blended with TIC 238616352; this star is fainter
238616349,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.728,0.753,0.728,0.753,0.3649,0.0766,0.025274,238616349,2,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616349,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.728,0.725,0.728,0.725,0.3649,0.0731,0.023482,238616349,3,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616349,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7278,0.5484,0.7278,0.5484,0.3647,0.081,0.021858,238616349,2,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616349,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7274,0.5725,0.7274,0.5725,0.3651,0.0658,0.023288,238616349,1,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616349,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280633856-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7276,0.569,0.7276,0.569,0.3647,0.0669,0.021383,238616349,3,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616352,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7278,0.7922,0.7278,0.7922,0.365,0.0582,0.027973,238616352,2,half,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,n,n,y,0,2,2,y,blended with TIC 238616349; this star is brighter
238616352,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.728,0.7813,0.728,0.7813,0.365,0.0564,0.02456,238616352,2,half,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238616352,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.728,0.7643,0.728,0.7643,0.365,0.0529,0.02345,238616352,2,half,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238616352,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7274,0.5619,0.7274,0.5619,0.3648,0.0604,0.023531,238616352,2,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616352,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7274,0.5921,0.7274,0.5921,0.3652,0.05,0.025395,238616352,1,half,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238616352,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366171280634368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7274,0.599,0.7274,0.599,0.3648,0.051,0.022484,238616352,3,half,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238616352,QLP,sap_flux,7,hlsp_qlp_tess_ffi_s0007-0000000238616352_tess_v01_llc,hlsp_qlp_tess_ffi_s0007-0000000238616352_tess_v01_llc.fits,QLP,0.7276,0.7554,0.7276,0.7554,0.365,0.05,0.023965,238616352,2,half,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238616361,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7285,0.38,0.7285,0.38,1.1838,0.0611,0.023243,238616361,4,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616361,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7283,0.5891,0.7283,0.5891,1.041,0.0506,0.024757,238616361,4,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238616361,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7282,0.6682,0.7282,0.6682,1.0417,0.0523,0.028787,238616361,4,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238616361,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7283,0.2921,0.7283,0.2921,1.0407,0.0249,0.023553,238616361,1,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238616361,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7276,0.464,0.7276,0.464,1.0403,0.0351,0.022491,238616361,3,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238616361,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366102561164160-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7276,0.5271,0.7276,0.5271,0.3646,0.049,0.032167,238616361,0,half,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238616361,QLP,sap_flux,7,hlsp_qlp_tess_ffi_s0007-0000000238616361_tess_v01_llc,hlsp_qlp_tess_ffi_s0007-0000000238616361_tess_v01_llc.fits,QLP,0.7278,0.5515,0.7278,0.5515,14.8054,0.2006,0.021084,238616361,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,y,0,2,2,y,blended with TIC 238616352; comparative brightness unclear
238616426,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1875,0.072,1.1875,0.072,0.1478,0.0609,0.026904,238616426,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616426,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1838,0.0922,1.1838,0.0922,0.1479,0.0538,0.024884,238616426,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616426,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.1478,0.0439,0.1478,0.0439,1.1927,0.0401,0.02776,238616426,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616426,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.1478,0.0607,0.1478,0.0607,0.1545,0.0283,0.023055,238616426,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616426,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.1479,0.0457,0.1479,0.0457,-9999,-9999,0.021618,238616426,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
238616426,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514366446158703872-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.1479,0.039,0.1479,0.039,-9999,-9999,0.024686,238616426,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
238616426,QLP,sap_flux,7,hlsp_qlp_tess_ffi_s0007-0000000238616426_tess_v01_llc,hlsp_qlp_tess_ffi_s0007-0000000238616426_tess_v01_llc.fits,QLP,13.2981,0.464,13.2981,0.464,6.26,0.0666,0.025937,238616426,0,half,TRUE,TRUE,FALSE,FALSE,0,0,6.26,0.0666,n,n,n,2,2,3,n,systematics; PCA has the 1.18d period
238616502,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3236,0.0216,-9999,-9999,-9999,-9999,0.028828,238616502,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,,3,3,3,n,noise; no gaia plotted
238616502,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3988,0.0639,3.3988,0.0639,0.5037,0.024,0.023605,238616502,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616502,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.4535,0.2264,3.4535,0.2264,1.6581,0.0642,0.022897,238616502,2,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616502,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.1661,0.0131,-9999,-9999,-9999,-9999,0.032088,238616502,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616502,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.5042,0.0193,-9999,-9999,-9999,-9999,0.021627,238616502,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616502,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364139755388416-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3912,0.0378,3.3912,0.0378,1.6627,0.0362,0.022262,238616502,0,half-maybe,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,
238616510,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3759,0.6445,3.3759,0.6445,1.6617,0.1764,0.025427,238616510,3,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616510,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3759,0.6445,3.3759,0.6445,1.6617,0.1764,0.022959,238616510,3,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616510,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3759,0.6445,3.3759,0.6445,1.6617,0.1764,0.025126,238616510,3,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616510,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3759,0.6717,3.3759,0.6717,1.6608,0.1652,0.02126,238616510,2,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616510,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3759,0.6717,3.3759,0.6717,1.6608,0.1652,0.024523,238616510,2,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616510,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3759,0.6717,3.3759,0.6717,1.6608,0.1652,0.024944,238616510,2,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,y,n,m,0,2,2,y,
238616510,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.4027,0.5011,3.4027,0.5011,1.6608,0.1927,0.022852,238616510,3,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616510,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.4027,0.5011,3.4027,0.5011,1.6608,0.1927,0.025591,238616510,3,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616510,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.4027,0.5011,3.4027,0.5011,1.6608,0.1927,0.029144,238616510,3,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238616510,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3759,0.2095,3.3759,0.2095,1.6499,0.1327,0.026263,238616510,4,half-maybe,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,
238616510,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514364865610742784-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,3.3759,0.2095,3.3759,0.2095,1.6499,0.1327,0.024405,238616510,4,half-maybe,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,
